objectid,uid,stk_pids,stk_uids,stk_count,stk_uid,stk_group,stk_type,stk_check,cl_own_tot,stract,sblkgp,sblock,sadd,scounty,scity,sstate,szip,madd,careof,congr_name,verep,verep_man,v_confirm,v_notes,pid,taxid,taxamt,taxyear,acct_id,pv_type,ag_val,imp_val,lan_val,par_val,lsdate,lsprice,yr_blt,rgisacre,rgissqft,deed_acres,add_count,struct,structno,bldgcount,bldgsqft,nrooms,nstories,nunits,h_g_n5,h_g_p5,hai,hhi_g_n5,pop_g_n5,pop_g_p5,cdl_cat,cdl_date,cld_pct,dem_hi,dem_lo,dem_rat,fema_fz,fema_fzd,fema_fzr,fema_fzs,fema_nri,home_ex,lbcs_acdes,lbcs_fudes,lbcs_owdes,lbcs_sides,lbcs_stdes,usecode,usedesc,padus_pa,sc_block,sc_lot,sc_name,sc_nbhd,sc_subdv,zon,zon_id,zon_desc,zon_type,zon_stype,qoz,dda,qct,easement,hist_dist,wet_perc,walk_idx,trans_acc,diocese,diocese_related,church,cemetery,school,parking,open_space,residence,senior_living,seminary,other,med_age,medinc,med_rnt,md_h_vl,min_prc,pov_prc,ten_oo,ten_rnt,d_pov_perc,d_min_perc,d_oo_perc,d_rnt_perc,d_min_blw,d_pov_blw,d_rntr_blw,d_oo_blw,d_med_age,d_med_inc,d_med_hval,d_med_rnt,d_age_blw,d_inc_blw,d_hval_blw,d_mrnt_blw,lila_19,congdist_id,congdist118,ua_id,ua_name,juris_name,juris_type,juris_district,lat,lon,tld,calc_angle,x,y,streetview,c_tot_pop,asian_perc,black_perc,hisp_perc,dem_rat_class,walk_idx_class,yr_blt_converted,dio_region,v_owntype,v_zon,globalid,created_date,created_user,last_edited_date,last_edited_user,yr_blt_num,shape_Length,shape_Area
1068,15 99_LANCASTER_VA_825DAA6B-DF27-4983-BAEA-62833C8A0EE9,,,0,,,0,,TRINITY CHURCH,51103030100,511030301002,511030301002025,"8484 MARY BALL RD, LANCASTER 22503",LANCASTER,LANCASTER,VA,22503,"PO BOX 208 , LANCASTER, VA 22503",,Trinity Episcopal Church (Lancaster),0,1,1,,15 99,,,,,MARKET,,325800.000000000000000,25000.000000000000000,350800.000000000000000,NONE,0.000000000000000,,0.393280000000000,17132.000000000000000,,0.000000000000000,NONE,,1,4902.000000000000000,,,,0.750000000000000,1.280000000000000,47.000000000000000,1.990000000000000,0.360000000000000,-1.660000000000000,,,,25.000000000000000,23.800000000000001,0.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY HIGH,,,,NONPROFIT RELIGIOUS,,,,,,,99,,,,R1,,,,,No,0,0,,1,,5.500000000000000,,,,1,,,,,,,,,57.799999999999997,70673.000000000000000,1042.000000000000000,252200.000000000000000,34.771492000000002,10.290828000000001,87.345679000000004,12.654320999999999,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,0,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,1,1,0,5001800US5101,Congressional District 1,,,Lancaster County,CO,Fredericksburg,37.769195000000003,-76.462440999999998,600.000000000000000,191.606856199999982,-76.462371039999994,37.769465869999998,"http://maps.google.com/maps?q=&layer=c&cbll=37.7694658665,-76.4623710398&cbp=11,191.60685620273037,0,0,0",10876.000000000000000,1.246405000000000,30.968360000000001,1.534036000000000,0,0,,12,2,,{496F1237-1CA9-4AAB-9FC4-495D339F9799},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:56:21,rmurray_cgs,,0.001616224455399,0.000000162816000
1070,101-01-00-394_MANASSAS_VA_581B6EC1-6F7A-4430-9766-14EF7441352D,,,0,,,0,,TRINITY EPISCOPAL CHURCH,51683910201,516839102014,516839102014030,"9323 WEST ST, MANASSAS 20110",MANASSAS,MANASSAS,VA,20110,"9325  WEST ST , MANASSAS, VA 20110",,Trinity Church (Manassas),1,1,1,,101-01-00-394,,,,,ASSESSED,,271200.000000000000000,274500.000000000000000,545700.000000000000000,1997-12-04,0.000000000000000,,0.132890000000000,5789.000000000000000,,1.000000000000000,NONE,,1,1245.000000000000000,,,,1.430000000000000,1.930000000000000,105.000000000000000,1.880000000000000,1.300000000000000,1.940000000000000,,,,95.689999999999998,95.040000000000006,0.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":200}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,RESIDENTIAL BUILDINGS,,,,,,,,,B3,10650848.0,CITY CENTER COMMERCIAL DISTRICT,COMMERCIAL,CORE COMMERCIAL,Yes,0,0,,1,,16.833333330000002,6.000000000000000,,,1,,,1,,1,,,1,33.399999999999999,131058.000000000000000,1543.000000000000000,497300.000000000000000,62.765041000000004,5.050853000000000,69.347257999999997,30.652742000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,0,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5110,Congressional District 10,92242,"Washington--Arlington, DC--VA--MD",Manassas City,CI,Northern Virginia,38.752378999999998,-77.473367999999994,300.000000000000000,82.195766759999998,-77.473611360000007,38.752353129999996,"http://maps.google.com/maps?q=&layer=c&cbll=38.7523531258,-77.4736113594&cbp=11,82.19576676219627,0,0,0",42674.000000000000000,1.999655000000000,9.498362000000000,50.939492999999999,0,3,,14,2,,{0941317B-8223-4AEF-B1E2-C7FB7B4942BC},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:06,rmurray_cgs,,0.001060645334692,0.000000055712500
1071,101-01-00-421_MANASSAS_VA_343472B5-CA7C-4749-AAFC-5B1CE0198CC9,,,0,,,0,,TRINITY EPISCOPAL CHURCH,51683910201,516839102014,516839102014030,"9330 BATTLE ST, MANASSAS 20110",MANASSAS,MANASSAS,VA,20110,"9330  BATTLE ST , MANASSAS, VA 20110",,Trinity Church (Manassas),1,1,1,,101-01-00-421,,,,,ASSESSED,,1396400.000000000000000,544500.000000000000000,1940900.000000000000000,1940-01-01,0.000000000000000,,0.246920000000000,10756.000000000000000,,0.000000000000000,NONE,,2,6563.000000000000000,,,,1.430000000000000,1.930000000000000,105.000000000000000,1.880000000000000,1.300000000000000,1.940000000000000,,,,96.019999999999996,95.439999999999998,0.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":200}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,,,,,,,,,B3,10650848.0,CITY CENTER COMMERCIAL DISTRICT,COMMERCIAL,CORE COMMERCIAL,Yes,0,0,,1,,16.833333330000002,6.000000000000000,,,1,,,,,,,,,33.399999999999999,131058.000000000000000,1543.000000000000000,497300.000000000000000,62.765041000000004,5.050853000000000,69.347257999999997,30.652742000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,0,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5110,Congressional District 10,92242,"Washington--Arlington, DC--VA--MD",Manassas City,CI,Northern Virginia,38.751898000000004,-77.472887000000000,235.000000000000000,261.925580309999987,-77.472635839999995,38.751926149999996,"http://maps.google.com/maps?q=&layer=c&cbll=38.7519261524,-77.4726358395&cbp=11,261.9255803056867,0,0,0",42674.000000000000000,1.999655000000000,9.498362000000000,50.939492999999999,0,3,,14,2,,{3C8F6133-534A-42F9-AB28-46EB3E065269},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:13,rmurray_cgs,,0.001299211377086,0.000000103517500
1072,19-A-91_MATHEWS_VA_4A2CD84B-6D83-403B-814A-511FAEBBD2EA,,,0,,,0,,TRINITY EPISCOPAL CHURCH,51115951301,511159513011,511159513011018,"15661 JOHN CLAYTON MEMORIAL HWY, FOSTER 23056",MATHEWS,FOSTER,VA,23056,"PO BOX 471 , MATHEWS, VA 23109",,,1,1,1,,19-A-91,,,,,ASSESSED,,94400.000000000000000,35100.000000000000000,129500.000000000000000,NONE,,,3.106250000000000,135311.000000000000000,,0.000000000000000,Yes,1,1,1521.000000000000000,,1.000000000000000,,0.000000000000000,-0.040000000000000,64.000000000000000,1.810000000000000,-0.260000000000000,-0.590000000000000,,,,4.520000000000000,0.500000000000000,0.0,AE,2023-10-17,"[{""ZONE"":""AE"",""SUBTYPE"":NULL,""PERCENT"":32},{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":68}]",,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,,HOMESITE,,,91,,,,,,,,,No,0,0,,,10.880305000000000,4.333333000000001,,,,1,1,,1,1,,,,1,56.600000000000001,72375.000000000000000,894.000000000000000,375400.000000000000000,25.286884999999998,10.081966999999999,91.920069999999996,8.079930000000001,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,0,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5101,Congressional District 1,,,Mathews County,CO,Fredericksburg,37.457093000000000,-76.381629000000004,223.000000000000000,309.915148660000000,-76.380997069999992,37.456672350000005,"http://maps.google.com/maps?q=&layer=c&cbll=37.4566723464,-76.3809970694&cbp=11,309.91514866359944,0,0,0",8517.000000000000000,0.532787000000000,16.762295000000002,2.459016000000000,0,0,,9,2,,{E33FD8AC-EE4D-4B46-8705-CB48C807CF93},4/21/2025 21:52:25,rmurray_cgs,7/30/2025 22:29:21,verep_editor,,0.007472531239593,0.000001280726750
1085,20A 1 108_RAPPAHANNOCK_VA_DE148AFC-8737-4EF8-8467-84143A01F4E2,,,0,,,0,,TRINITY EPISCOPAL CHURCH,51157950100,511579501002,511579501002069,"379 GAY ST, WASHINGTON 22747",RAPPAHANNOCK,WASHINGTON,VA,22747,"PO BOX 299 , WASHINGTON, VA 22747",,Trinity Church (Washington),1,1,1,,20A 1 108,,,,,MARKET,,400300.000000000000000,500000.000000000000000,900300.000000000000000,NONE,0.000000000000000,,0.250070000000000,10893.000000000000000,,0.000000000000000,NONE,,1,391.000000000000000,0.000000000000000,,,0.060000000000000,0.310000000000000,42.000000000000000,3.860000000000000,0.370000000000000,0.670000000000000,,,,210.069999999999993,209.349999999999994,0.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,76,,,,,,,,,,,,,No,0,0,,1,,7.666666670000000,,,,1,,,,1,,,,1,42.799999999999997,82917.000000000000000,1355.000000000000000,377400.000000000000000,12.592822000000000,4.022277000000000,66.117851000000002,33.882148999999998,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,0,1,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5110,Congressional District 10,,,Washington town,TO,Culpeper,38.713313999999997,-78.159643000000003,684.000000000000000,283.736373620000052,-78.159133699999998,38.713216680000002,"http://maps.google.com/maps?q=&layer=c&cbll=38.7132166826,-78.1591337008&cbp=11,283.736373619193,0,0,0",7409.000000000000000,1.330446000000000,5.476485000000000,0.711634000000000,0,1,,5,2,,{A99E41BF-24DF-43E2-BD32-0359AD935601},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:01,rmurray_cgs,,0.001284375594966,0.000000104743000
1086,20A 1 112_RAPPAHANNOCK_VA_1771C046-7122-40C4-AB5B-C7A778CDA4FD,,,0,,,0,,TRINITY EPISCOPAL CHURCH,51157950100,511579501002,511579501002070,"370 GAY ST, WASHINGTON 22747",RAPPAHANNOCK,WASHINGTON,VA,22747,"PO BOX 299 , WASHINGTON, VA 22747",,Trinity Church (Washington),1,1,1,,20A 1 112,,,,,MARKET,,309600.000000000000000,200000.000000000000000,509600.000000000000000,NONE,200000.000000000000000,,0.125020000000000,5446.000000000000000,,0.000000000000000,NONE,,1,870.000000000000000,7.000000000000000,,,0.060000000000000,0.310000000000000,42.000000000000000,3.860000000000000,0.370000000000000,0.670000000000000,,,,209.780000000000001,206.360000000000014,3.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,76,,,,,,,,,,,,,No,0,0,,1,,7.666666670000000,,,,,,,,,1,,,1,42.799999999999997,82917.000000000000000,1355.000000000000000,377400.000000000000000,12.592822000000000,4.022277000000000,66.117851000000002,33.882148999999998,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,0,1,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5110,Congressional District 10,,,Washington town,TO,Culpeper,38.712970999999996,-78.158871000000005,611.000000000000000,103.736113820000000,-78.159191600000000,38.713032609999999,"http://maps.google.com/maps?q=&layer=c&cbll=38.7130326062,-78.1591916037&cbp=11,103.7361138236611,0,0,0",7409.000000000000000,1.330446000000000,5.476485000000000,0.711634000000000,0,1,,5,2,,{46ADD8A9-7D65-45A7-AC74-A7F69BA8D4C6},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:28,rmurray_cgs,,0.001329394674935,0.000000052363875
1087,W0000252028_RICHMOND-CITY_VA_EE510EB0-568A-4EF0-A31F-117C976BDE7C,,,0,,,0,,ST ANDREWS PROPERTIES LLC,51760041200,517600412001,517600412001004,"232 SOUTH LAUREL ST, RICHMOND 23220",RICHMOND-CITY,RICHMOND,VA,23220,"PO BOX 85678 , RICHMOND, VA 23285",,St Andrews Church (Richmond),1,3,1,Ted will confirm with Henry V,W0000252028,,,,,ASSESSED,,275000.000000000000000,155000.000000000000000,430000.000000000000000,NONE,,1920.0,0.060590000000000,2639.000000000000000,,1.000000000000000,Yes,2,2,1176.000000000000000,,2.000000000000000,,0.130000000000000,0.450000000000000,91.000000000000000,2.740000000000000,0.240000000000000,0.460000000000000,,,,,,,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,VERY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,BUSINESSES AND COMMERCIAL ENTITIES,DEVELOPED SITE WITH BUILDINGS,RESIDENTIAL BUILDINGS,120,R TWO STORY,,,,,,,R-7,12295065.0,SINGLE AND TWO FAMILY URBAN RESIDENTIAL DISTRICT,RESIDENTIAL,TWO FAMILY,No,0,1,,1,,14.000000000000000,13.000000000000000,,,1,,,,,,,,,30.100000000000001,92500.000000000000000,1724.000000000000000,367400.000000000000000,15.355086000000000,22.840691000000000,41.071428999999995,58.928570999999998,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,0,0,1,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,1,5001800US5104,Congressional District 4,74746,"Richmond, VA",Richmond City,CI,Richmond,37.542223000000000,-77.451968999999991,1342.000000000000000,270.925574499999982,-77.451636780000001,37.542218730000002,"http://maps.google.com/maps?q=&layer=c&cbll=37.5422187331,-77.4516367761&cbp=11,270.92557449611826,0,0,0",227595.000000000000000,3.166987000000000,3.838772000000000,7.773512000000000,0,2,1/1/1920 0:00:00,3,2,,{AA232FA7-0BEB-42CC-9DB0-416FF434F6CE},4/21/2025 21:52:25,rmurray_cgs,7/29/2025 20:24:53,verep_editor,1920,0.001065038105748,0.000000024988000
1088,16A4(4)BKD-5&(A)25_RICHMOND_VA_7E314175-A672-4869-B3C3-DF3A23D18943,,,0,,,0,,ST JOHNS CHURCH,51159040100,511590401002,511590401002053,"5987 RICHMOND RD, WARSAW 22572",RICHMOND,WARSAW,VA,22572,"PO BOX 1093 , WARSAW, VA 22572",,St Johns Church (Warsaw),0,1,1,,16A4(4)BKD-5&(A)25,,,2023,16577,MARKET,,636132.000000000000000,195200.000000000000000,831332.000000000000000,NONE,,,2.241570000000000,97645.000000000000000,,0.000000000000000,NONE,,2,5094.000000000000000,,,,0.890000000000000,1.850000000000000,119.000000000000000,4.290000000000000,0.960000000000000,1.510000000000000,,,,41.030000000000001,34.920000000000002,2.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY HIGH,,,,NONPROFIT RELIGIOUS,,,7,,,,,,,,C-1,12034661.0,LIMITED COMMERCIAL,COMMERCIAL,SPECIAL COMMERCIAL,Yes,1,0,,,,7.500000000000000,,,,1,1,,,,,,,,44.299999999999997,62332.000000000000000,975.000000000000000,221300.000000000000000,35.699587999999999,8.727709000000001,67.172954000000004,32.827045999999996,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,0,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,1,1,0,5001800US5101,Congressional District 1,,,Warsaw town,TO,Fredericksburg,37.957875999999999,-76.755235999999996,3043.000000000000000,31.187390980000000,-76.755464879999991,37.957576270000004,"http://maps.google.com/maps?q=&layer=c&cbll=37.9575762735,-76.7554648781&cbp=11,31.18739097890494,0,0,0",9047.000000000000000,0.085734000000000,24.537036999999998,7.441701000000000,0,1,,12,2,,{AF55BED0-A6E2-4D44-93D0-01B33BB405C5},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:56:00,rmurray_cgs,,0.005079270099131,0.000000930172125
1091,P12D-2919-0388_YORK_VA_8FFA3D64-C39A-41F1-B5C1-3BA489E4ECC8,,,0,,,0,,GRACE EPISCOPAL CHURCH,51199050500,511990505002,511990505002022,"110 A READ ST, A, YORKTOWN 23690",YORK,YORKTOWN,VA,23690,"PO BOX 123 , YORKTOWN, VA 23690",,,1,1,1,,P12D-2919-0388,,,,10003519,ASSESSED,,0.000000000000000,0.000000000000000,0.000000000000000,NONE,0.000000000000000,,0.101300000000000,4413.000000000000000,,0.000000000000000,NONE,,0,,,,,0.230000000000000,-0.270000000000000,58.000000000000000,1.370000000000000,0.000000000000000,1.470000000000000,,,,16.079999999999998,13.810000000000000,3.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY MODERATE,,,,NONPROFIT RELIGIOUS,,,NOTX,NON TAXABLE,,,,,CEMETERY,,YVA,,YORKTOWN VILLAGE ACTIVITY,,,No,0,0,,1,,7.666666670000000,,,,1,,,,,,,,1,27.699999999999999,107716.000000000000000,936.000000000000000,350100.000000000000000,53.359684000000001,16.475973000000000,70.937289000000007,29.062711000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5101,Congressional District 1,90892,"Virginia Beach--Norfolk, VA",York County,CO,Hampton Roads,37.235390000000002,-76.507472000000007,4425.000000000000000,304.274948209999991,-76.507239119999994,37.235262730000002,"http://maps.google.com/maps?q=&layer=c&cbll=37.2352627299,-76.5072391168&cbp=11,304.2749482132313,0,0,0",70590.000000000000000,3.869357000000000,25.213231000000000,21.156647000000000,0,1,,,0,,{086CE362-83DD-431A-A578-9561680296E8},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:58:11,rmurray_cgs,,0.001060651052708,0.000000041641500
1092,P12D-3037-0680_YORK_VA_B62CFB4C-E99B-4677-BA2A-17DDD3DB4055,,,0,,,0,,GRACE EPISCOPAL CHURCH,51199050500,511990505002,511990505002022,"NOT ADDRESSED, YORKTOWN 23690",YORK,YORKTOWN,VA,23690,"PO BOX 123 , YORKTOWN, VA 23690",,,1,1,1,,P12D-3037-0680,,,,,ASSESSED,,,,,NONE,,,0.016860000000000,734.000000000000000,,0.000000000000000,NONE,,0,,,,,0.230000000000000,-0.270000000000000,58.000000000000000,1.370000000000000,0.000000000000000,1.470000000000000,,,,14.050000000000001,14.050000000000001,4.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY MODERATE,,,,NONPROFIT RELIGIOUS,,,,,,,,,,,,,,,,No,0,0,,1,,7.666666670000000,,,,1,,,,,,,,1,27.699999999999999,107716.000000000000000,936.000000000000000,350100.000000000000000,53.359684000000001,16.475973000000000,70.937289000000007,29.062711000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5101,Congressional District 1,90892,"Virginia Beach--Norfolk, VA",York County,CO,Hampton Roads,37.236187000000001,-76.507046000000003,4433.000000000000000,,-76.507046130000006,37.236186549999999,"http://maps.google.com/maps?q=&layer=c&cbll=37.236186551366735,-76.50704613208144&cbp=11,0,0,0,0",70590.000000000000000,3.869357000000000,25.213231000000000,21.156647000000000,0,1,,,0,,{8712B1C6-B471-4EBB-ABAF-6DB089682A30},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:58:44,rmurray_cgs,,0.000388476787968,0.000000006929750
1093,P12D-2995-0619_YORK_VA_DB110D9A-AD56-44A8-8D85-313DD0B62484,,,0,,,0,,GRACE EPISCOPAL CHURCH,51199050500,511990505002,511990505002022,"NOT ADDRESSED, YORKTOWN 23690",YORK,YORKTOWN,VA,23690,"PO BOX 123 , YORKTOWN, VA 23690",,,1,1,1,,P12D-2995-0619,,,,,ASSESSED,,,,,NONE,,,0.035080000000000,1528.000000000000000,,0.000000000000000,NONE,,0,,,,,0.230000000000000,-0.270000000000000,58.000000000000000,1.370000000000000,0.000000000000000,1.470000000000000,,,,15.109999999999999,15.109999999999999,2.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY MODERATE,,,,NONPROFIT RELIGIOUS,,,,,,,,,,,,,,,,No,0,0,,1,,7.666666670000000,,,,1,,,,,,,,1,27.699999999999999,107716.000000000000000,936.000000000000000,350100.000000000000000,53.359684000000001,16.475973000000000,70.937289000000007,29.062711000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5101,Congressional District 1,90892,"Virginia Beach--Norfolk, VA",York County,CO,Hampton Roads,37.236020999999994,-76.507193999999998,4437.000000000000000,,-76.507193559999990,37.236020609999997,"http://maps.google.com/maps?q=&layer=c&cbll=37.23602061248689,-76.507193562284&cbp=11,0,0,0,0",70590.000000000000000,3.869357000000000,25.213231000000000,21.156647000000000,0,1,,,0,,{A4E6DB1D-3D05-44E6-83BD-29172A27B5EC},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:58:44,rmurray_cgs,,0.000691902975250,0.000000014421500
1094,P12D-2974-0469_YORK_VA_77F4D98E-0F04-4CE8-97E5-24683A139BBC,,,0,,,0,,GRACE EPISCOPAL CHURCH,51199050500,511990505002,511990505002022,"110 READ ST, YORKTOWN 23690",YORK,YORKTOWN,VA,23690,"PO BOX 123 , YORKTOWN, VA 23690",,,1,1,1,,P12D-2974-0469,,,,10003516,ASSESSED,,0.000000000000000,0.000000000000000,0.000000000000000,NONE,0.000000000000000,,0.508130000000000,22135.000000000000000,,0.000000000000000,NONE,,0,,,,,0.230000000000000,-0.270000000000000,58.000000000000000,1.370000000000000,0.000000000000000,1.470000000000000,,,,16.239999999999998,9.390000000000001,4.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY MODERATE,,,,NONPROFIT RELIGIOUS,,,NOTX,NON TAXABLE,,,,,CEMETERY,,YVA,,YORKTOWN VILLAGE ACTIVITY,,,No,0,0,,1,,7.666666670000000,,,,1,,,,,,,,1,27.699999999999999,107716.000000000000000,936.000000000000000,350100.000000000000000,53.359684000000001,16.475973000000000,70.937289000000007,29.062711000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5101,Congressional District 1,90892,"Virginia Beach--Norfolk, VA",York County,CO,Hampton Roads,37.235608999999997,-76.507279999999994,4411.000000000000000,304.274948129999984,-76.507049260000002,37.235483580000000,"http://maps.google.com/maps?q=&layer=c&cbll=37.2354835835,-76.507049258&cbp=11,304.27494812979205,0,0,0",70590.000000000000000,3.869357000000000,25.213231000000000,21.156647000000000,0,1,,,0,,{463FF086-3C27-4518-B0D7-0416FA60F8F3},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:58:16,rmurray_cgs,,0.001838865515866,0.000000208884625
1095,P12D-2871-0552_YORK_VA_3D2556DC-BABA-4A93-B2C0-433E8D430A9B,,,0,,,0,,GRACE EPISCOPAL CHURCH,51199050500,511990505002,511990505002022,"115 CHURCH ST, YORKTOWN 23690",YORK,YORKTOWN,VA,23690,"PO BOX 123 , YORKTOWN, VA 23690",,,1,1,1,,P12D-2871-0552,,,,10003503,ASSESSED,,121000.000000000000000,369200.000000000000000,490200.000000000000000,NONE,0.000000000000000,1697.0,0.483840000000000,21077.000000000000000,,0.000000000000000,NONE,,1,2876.000000000000000,,,,0.230000000000000,-0.270000000000000,58.000000000000000,1.370000000000000,0.000000000000000,1.470000000000000,,,,16.480000000000000,15.359999999999999,0.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY MODERATE,,"SOCIAL, CULTURAL, OR RELIGIOUS ASSEMBLY",RELIGIOUS INSTITUTIONS,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,"CHURCHES, SYNAGOGUES, TEMPLES, MOSQUES, ETC.",RELG,RELIGIOUS,,,,,YORKTOWN VILLAGE,,YVA,,YORKTOWN VILLAGE ACTIVITY,,,No,0,0,,1,,7.666666670000000,,,,1,,,,,,,,,27.699999999999999,107716.000000000000000,936.000000000000000,350100.000000000000000,53.359684000000001,16.475973000000000,70.937289000000007,29.062711000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,1,0,5001800US5101,Congressional District 1,90892,"Virginia Beach--Norfolk, VA",York County,CO,Hampton Roads,37.235845999999995,-76.507627999999997,4448.000000000000000,125.366507980000009,-76.507855430000006,37.235974580000004,"http://maps.google.com/maps?q=&layer=c&cbll=37.2359745758,-76.5078554274&cbp=11,125.36650797820491,0,0,0",70590.000000000000000,3.869357000000000,25.213231000000000,21.156647000000000,0,1,1/1/1697 0:00:00,,0,,{62A86BFB-E0CD-49D5-919F-388C70ED191A},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:58:06,rmurray_cgs,1697,0.001801257745176,0.000000198900750
